case_id,proxy_name,proxy_available,proxy_value_or_label,evidence_summary,vehicle_shell_supported,main_failure_reason,manual_review_needed,notes
PAIR_GM_RM017_o169_s352_oty1t_obj_GM_RM017_bytetrack_bt_0008,block_like_vehicle_body_proxy,yes,shell_like,dominant component is block_like under fixed fill-ratio heuristic,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o169_s352_oty1t_obj_GM_RM017_bytetrack_bt_0008,range_spread_with_core_proxy,yes,range_extent=69.675; area=2763,range spread with non-trivial core component,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o169_s352_oty1t_obj_GM_RM017_bytetrack_bt_0008,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=6,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o169_s353_oty1t_obj_GM_RM017_bytetrack_bt_0008,dominant_side_ridge_proxy,yes,strip_like,dominant_shape=strip_like; range_extent=58.885,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o169_s353_oty1t_obj_GM_RM017_bytetrack_bt_0008,facing_side_hotspot_proxy,yes,atoms=80,80 support-wide p97 atoms,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o169_s353_oty1t_obj_GM_RM017_bytetrack_bt_0008,endpoint_or_corner_reflector_proxy,yes,edge_atoms=31,atoms within fixed 15% support-edge band,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o169_s353_oty1t_obj_GM_RM017_bytetrack_bt_0008,far_side_weak_return_proxy,yes,secondary_ratio=0.8466,secondary component is smaller than dominant component; physical far-side not asserted,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o169_s353_oty1t_obj_GM_RM017_bytetrack_bt_0008,discontinuous_aligned_edges_proxy,yes,alignment_ratio=1.6681,support-wide atoms are elongated under fixed PCA proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o169_s353_oty1t_obj_GM_RM017_bytetrack_bt_0008,strip_plus_corner_composition_proxy,yes,shape=strip_like; edge_atoms=31,strip/shell component plus endpoint/corner atom proxy,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o169_s353_oty1t_obj_GM_RM017_bytetrack_bt_0008,multi_peak_enclosed_shell_proxy,yes,atoms=80; components=260; spread=446x408,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o169_s353_oty1t_obj_GM_RM017_bytetrack_bt_0008,block_like_vehicle_body_proxy,yes,strip_like,dominant component is block_like under fixed fill-ratio heuristic,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o169_s353_oty1t_obj_GM_RM017_bytetrack_bt_0008,range_spread_with_core_proxy,yes,range_extent=58.885; area=3011,range spread with non-trivial core component,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o169_s353_oty1t_obj_GM_RM017_bytetrack_bt_0008,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=5,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s356_oty1t_obj_GM_RM017_bytetrack_bt_0008,dominant_side_ridge_proxy,yes,strip_like,dominant_shape=strip_like; range_extent=60.499,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s356_oty1t_obj_GM_RM017_bytetrack_bt_0008,facing_side_hotspot_proxy,yes,atoms=80,80 support-wide p97 atoms,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s356_oty1t_obj_GM_RM017_bytetrack_bt_0008,endpoint_or_corner_reflector_proxy,yes,edge_atoms=41,atoms within fixed 15% support-edge band,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s356_oty1t_obj_GM_RM017_bytetrack_bt_0008,far_side_weak_return_proxy,yes,secondary_ratio=0.9759,secondary component is smaller than dominant component; physical far-side not asserted,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s356_oty1t_obj_GM_RM017_bytetrack_bt_0008,discontinuous_aligned_edges_proxy,yes,alignment_ratio=1.9775,support-wide atoms are elongated under fixed PCA proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s356_oty1t_obj_GM_RM017_bytetrack_bt_0008,strip_plus_corner_composition_proxy,yes,shape=strip_like; edge_atoms=41,strip/shell component plus endpoint/corner atom proxy,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s356_oty1t_obj_GM_RM017_bytetrack_bt_0008,multi_peak_enclosed_shell_proxy,yes,atoms=80; components=280; spread=450x417,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s356_oty1t_obj_GM_RM017_bytetrack_bt_0008,block_like_vehicle_body_proxy,yes,strip_like,dominant component is block_like under fixed fill-ratio heuristic,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s356_oty1t_obj_GM_RM017_bytetrack_bt_0008,range_spread_with_core_proxy,yes,range_extent=60.499; area=2445,range spread with non-trivial core component,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s356_oty1t_obj_GM_RM017_bytetrack_bt_0008,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=6,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s357_oty1t_obj_GM_RM017_bytetrack_bt_0008,dominant_side_ridge_proxy,yes,shell_like,dominant_shape=shell_like; range_extent=51.101,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s357_oty1t_obj_GM_RM017_bytetrack_bt_0008,facing_side_hotspot_proxy,yes,atoms=80,80 support-wide p97 atoms,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s357_oty1t_obj_GM_RM017_bytetrack_bt_0008,endpoint_or_corner_reflector_proxy,yes,edge_atoms=37,atoms within fixed 15% support-edge band,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s357_oty1t_obj_GM_RM017_bytetrack_bt_0008,far_side_weak_return_proxy,yes,secondary_ratio=0.8538,secondary component is smaller than dominant component; physical far-side not asserted,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s357_oty1t_obj_GM_RM017_bytetrack_bt_0008,discontinuous_aligned_edges_proxy,yes,alignment_ratio=1.8952,support-wide atoms are elongated under fixed PCA proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s357_oty1t_obj_GM_RM017_bytetrack_bt_0008,strip_plus_corner_composition_proxy,yes,shape=shell_like; edge_atoms=37,strip/shell component plus endpoint/corner atom proxy,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s357_oty1t_obj_GM_RM017_bytetrack_bt_0008,multi_peak_enclosed_shell_proxy,yes,atoms=80; components=262; spread=448x325,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s357_oty1t_obj_GM_RM017_bytetrack_bt_0008,block_like_vehicle_body_proxy,yes,shell_like,dominant component is block_like under fixed fill-ratio heuristic,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s357_oty1t_obj_GM_RM017_bytetrack_bt_0008,range_spread_with_core_proxy,yes,range_extent=51.101; area=2161,range spread with non-trivial core component,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o171_s357_oty1t_obj_GM_RM017_bytetrack_bt_0008,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=5,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0008,dominant_side_ridge_proxy,yes,block_like,dominant_shape=block_like; range_extent=105.058,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0008,facing_side_hotspot_proxy,yes,atoms=80,80 support-wide p97 atoms,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0008,endpoint_or_corner_reflector_proxy,yes,edge_atoms=38,atoms within fixed 15% support-edge band,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0008,far_side_weak_return_proxy,yes,secondary_ratio=0.7338,secondary component is smaller than dominant component; physical far-side not asserted,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0008,discontinuous_aligned_edges_proxy,yes,alignment_ratio=2.0408,support-wide atoms are elongated under fixed PCA proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0008,strip_plus_corner_composition_proxy,yes,shape=block_like; edge_atoms=38,strip/shell component plus endpoint/corner atom proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0008,multi_peak_enclosed_shell_proxy,yes,atoms=80; components=284; spread=452x323,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0008,block_like_vehicle_body_proxy,yes,block_like,dominant component is block_like under fixed fill-ratio heuristic,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0008,range_spread_with_core_proxy,yes,range_extent=105.058; area=2615,range spread with non-trivial core component,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0008,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=6,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0008,dominant_side_ridge_proxy,yes,block_like,dominant_shape=block_like; range_extent=105.877,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0008,facing_side_hotspot_proxy,yes,atoms=80,80 support-wide p97 atoms,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0008,endpoint_or_corner_reflector_proxy,yes,edge_atoms=36,atoms within fixed 15% support-edge band,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0008,far_side_weak_return_proxy,yes,secondary_ratio=0.9955,secondary component is smaller than dominant component; physical far-side not asserted,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0008,discontinuous_aligned_edges_proxy,yes,alignment_ratio=2.0512,support-wide atoms are elongated under fixed PCA proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0008,strip_plus_corner_composition_proxy,yes,shape=block_like; edge_atoms=36,strip/shell component plus endpoint/corner atom proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0008,multi_peak_enclosed_shell_proxy,yes,atoms=80; components=234; spread=462x326,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0008,block_like_vehicle_body_proxy,yes,block_like,dominant component is block_like under fixed fill-ratio heuristic,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0008,range_spread_with_core_proxy,yes,range_extent=105.877; area=2420,range spread with non-trivial core component,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0008,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=5,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0008,dominant_side_ridge_proxy,yes,block_like,dominant_shape=block_like; range_extent=119.972,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0008,facing_side_hotspot_proxy,yes,atoms=80,80 support-wide p97 atoms,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0008,endpoint_or_corner_reflector_proxy,yes,edge_atoms=43,atoms within fixed 15% support-edge band,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0008,far_side_weak_return_proxy,yes,secondary_ratio=0.7477,secondary component is smaller than dominant component; physical far-side not asserted,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0008,discontinuous_aligned_edges_proxy,yes,alignment_ratio=1.9998,support-wide atoms are elongated under fixed PCA proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0008,strip_plus_corner_composition_proxy,yes,shape=block_like; edge_atoms=43,strip/shell component plus endpoint/corner atom proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0008,multi_peak_enclosed_shell_proxy,yes,atoms=80; components=266; spread=434x440,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0008,block_like_vehicle_body_proxy,yes,block_like,dominant component is block_like under fixed fill-ratio heuristic,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0008,range_spread_with_core_proxy,yes,range_extent=119.972; area=3412,range spread with non-trivial core component,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0008,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=6,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
